PHARMACIE_ID,NOM,ADRESSE,VILLE,CODE_POSTAL,DEPARTEMENT,REGION,LATITUDE,LONGITUDE,TELEPHONE,GOOGLE_MAPS_URL
722,Cabine Téléconsultation Médecin Tessan,23 Place Ste Anne,Trégastel,22730,22,Bretagne,48.82604639,-3.5109451,0296234999,https://maps.google.com/maps?cid=6072935344727622637
724,Cabine Téléconsultation Médecin Tessan,"Lande de Nohais, 33 Rue Châteaubriand",Bréhan,56580,56,Bretagne,48.05899546,-2.69535633,0297388132,https://maps.google.com/maps?cid=17843604915571010408
726,Cabine Téléconsultation Médecin Tessan,37 Av. de la Mer,Notre-Dame-de-Monts,85690,85,Pays de la Loire,46.83082533,-2.13408942,0251597740,https://maps.google.com/maps?cid=3956411427818750837
729,Cabine Téléconsultation Médecin Tessan,5 Av. Charles de Gaulle,Soubise,17780,17,Nouvelle-Aquitaine,45.92587946,-1.00956124,0546849211,https://maps.google.com/maps?cid=17189644265629187800
835,Cabine Téléconsultation Médecin Tessan,23 Rue Marius Poncet,Saint-Genis-les-Ollières,69290,69,Auvergne-Rhône-Alpes,45.75762731,4.73148767,0478570443,https://maps.google.com/maps?cid=2754791388782342782
837,Cabine Téléconsultation Médecin Tessan,84 Rue des Collonges,Saint-Genis-Laval,69230,69,Auvergne-Rhône-Alpes,45.69245388,4.80693674,0478560011,https://maps.google.com/maps?cid=15661010265361438133
735,Cabine Téléconsultation Médecin Tessan,5 Rue du Dôme,Strasbourg,67000,67,Grand Est,48.58286687,7.75115317,0388321654,https://maps.google.com/maps?cid=1023574872452034980
736,Cabine Téléconsultation Médecin Tessan,1 Rue du Coustel,Vabres-l'Abbaye,12400,12,Occitanie,43.94661075,2.83946336,0565981850,https://maps.google.com/maps?cid=18263038094532513854
738,Cabine Téléconsultation Médecin Tessan,40 Rue Marat,Ivry-sur-Seine,94200,94,Île-de-France,48.80830643,2.38784636,0146723176,https://maps.google.com/maps?cid=14637673901362942651
742,Cabine Téléconsultation Médecin Tessan,136 Grande Rue,Pont-sur-Sambre,59138,59,Hauts-de-France,50.2212309,3.84727323,0327672144,https://maps.google.com/maps?cid=9568920268247083437
744,Cabine Téléconsultation Médecin Tessan,34 Rue des Acacias,Coudekerque-Branche,59210,59,Hauts-de-France,51.02677105,2.39533493,0328632735,https://maps.google.com/maps?cid=14811682912396601918
747,Cabine Téléconsultation Médecin Tessan,PLACE DE LA RESISTANCE,Dompierre-sur-Yon,85170,85,Pays de la Loire,46.73786727,-1.38509328,0251075285,https://maps.google.com/maps?cid=14793219430950114549
749,Cabine Téléconsultation Médecin Tessan,14 Av. Charles de Gaulle,Rochefort,17300,17,Nouvelle-Aquitaine,45.93533369,-0.96084649,0546990124,https://maps.google.com/maps?cid=13338806991235839182
751,Cabine Téléconsultation Médecin Tessan,1 Rue de Quimper,Pont-de-Buis-lès-Quimerch,29590,29,Bretagne,48.25454877,-4.08540325,0298730120,https://maps.google.com/maps?cid=8028687722881673258
753,Cabine Téléconsultation Médecin Tessan,37b Rue Jean Jaurès,La Rivière-de-Corps,10440,10,Grand Est,48.28761128,4.03206659,0325794015,https://maps.google.com/maps?cid=6413052718094861694
755,Cabine Téléconsultation Médecin Tessan,5 Bis Av. Gambetta,La Seyne-sur-Mer,83500,83,Provence-Alpes-Côte d Azur,43.10268457,5.87973872,0494948103,https://maps.google.com/maps?cid=7084413697351954661
757,Cabine Téléconsultation Médecin Tessan,4 Rue du 25 Novembre,Brunstatt-Didenheim,68350,68,Grand Est,47.72008114,7.29906432,0389060552,https://maps.google.com/maps?cid=6037041752909691715
759,Cabine Téléconsultation Médecin Tessan,18 Rue Jacques Anquetil,Allouville-Bellefosse,76190,76,Normandie,49.59638161,0.67763243,0235960702,https://maps.google.com/maps?cid=13722550522650511785
761,Cabine Téléconsultation Médecin Tessan,4 Rue Robert Etchebarne,Marennes-Hiers-Brouage,17320,17,Nouvelle-Aquitaine,45.82371529,-1.1034777,0546856502,https://maps.google.com/maps?cid=16333305053265474960
765,Cabine Téléconsultation Médecin Tessan,19 rue Gambetta,Fourchambault,58600,58,Bourgogne-Franche-Comté,47.01466835,3.08250991,0386907960,https://maps.google.com/maps?cid=10780427021487046406
771,Cabine Téléconsultation Médecin Tessan,2 Rue du Général de Gaulle,Maurecourt,78780,78,Île-de-France,48.99703385,2.06236642,0139747621,https://maps.google.com/maps?cid=626100116071943167
772,Cabine Téléconsultation Médecin Tessan,36 Pl. Colbert,Mont-Saint-Aignan,76130,76,Normandie,49.46276748,1.07019907,0235701199,https://maps.google.com/maps?cid=18008967893276115306
778,Cabine Téléconsultation Médecin Tessan,1 Av. Théodore Monod,Taverny,95150,95,Île-de-France,49.02868704,2.20686999,0139602616,https://maps.google.com/maps?cid=1301060880158247551
774,Cabine Téléconsultation Médecin Tessan,177 Av. du Maréchal Juin,Dole,39100,39,Bourgogne-Franche-Comté,47.07877651,5.49805704,0384820008,https://maps.google.com/maps?cid=12992548718295543311
780,Cabine Téléconsultation Médecin Tessan,D316,Chaumontel,95270,95,Île-de-France,49.12129813,2.42734604,0130350312,https://maps.google.com/maps?cid=3102849442015358465
782,Cabine Téléconsultation Médecin Tessan,"Parc d'Activités Châteaugaillard, 27 Rue des Estuaires,",Bain-de-Bretagne,35470,35,Bretagne,47.85975686,-1.68913577,0299437022,https://maps.google.com/maps?cid=10894014643809542071
784,Cabine Téléconsultation Médecin Tessan,81 Rue du Tondu,Bordeaux,33000,33,Nouvelle-Aquitaine,44.83108036,-0.584228,0556963244,https://maps.google.com/maps?cid=352054532846278423
785,Cabine Téléconsultation Médecin Tessan,871 Rue Henri de Navarre,Le Fleix,24130,24,Nouvelle-Aquitaine,44.8743883,0.25346699,0553246095,https://maps.google.com/maps?cid=9651576182297467896
791,Cabine Téléconsultation Médecin Tessan,1 Pl. Dunois,Orléans,45000,45,Centre-Val de Loire,47.90756513,1.89422992,0238626633,https://maps.google.com/maps?cid=14404041189763791088
792,Cabine Téléconsultation Médecin Tessan,19 Pl. Victor Hugo,Angoulême,16000,16,Nouvelle-Aquitaine,45.648722,0.17425339,0545950475,https://maps.google.com/maps?cid=6680047841693475390
794,Cabine Téléconsultation Médecin Tessan,52 A Rue Hector Berlioz,Les Gonds,17100,17,Nouvelle-Aquitaine,45.71278669,-0.61095309,0546746480,https://maps.google.com/maps?cid=3025430548371207876
795,Cabine Téléconsultation Médecin Tessan,4 Rue Mal de Lattre de Tassigny,LES ACHARDS,85150,85,Pays de la Loire,46.61944455,-1.65777328,0251386012,https://maps.google.com/maps?cid=14064277853430027859
796,Cabine Téléconsultation Médecin Tessan,3b Rue de la 3ème Dia,Cornimont,88310,88,Grand Est,47.96418401,6.83625438,0329241077,https://maps.google.com/maps?cid=3177147068932102586
799,Cabine Téléconsultation Médecin Tessan,43 Av. du Maréchal Foch,Poissy,78300,78,Île-de-France,48.92917371,2.0492743,0139650594,https://maps.google.com/maps?cid=8119694414832830228
801,Cabine Téléconsultation Médecin Tessan,27 Bd de l'Europe,Bressuire,79300,79,Nouvelle-Aquitaine,46.83381021,-0.48239309,0549650085,https://maps.google.com/maps?cid=3719300657460587969
803,Cabine Téléconsultation Médecin Tessan,"Ccial Carrefour, Av. de Bonnevaux",Étampes,91150,91,Île-de-France,48.42989176,2.16049258,0160834483,https://maps.google.com/maps?cid=3776588691762130961
807,Cabine Téléconsultation Médecin Tessan,"Ile de Thau, 711 Bd Pierre Mendès France",Sète,34200,34,Occitanie,43.41120489,3.66358099,0467532483,https://maps.google.com/maps?cid=2813618890737481732
809,Cabine Téléconsultation Médecin Tessan,38 bis Chem. de la Bédoule,Septèmes-les-Vallons,13240,13,Provence-Alpes-Côte d Azur,43.38842689,5.35184123,0491510035,https://maps.google.com/maps?cid=1142278254635403989
810,Cabine Téléconsultation Médecin Tessan,64 Rue de la Rabaterie,Saint-Pierre-des-Corps,37700,37,Centre-Val de Loire,47.39236985,0.7234396,0247442582,https://maps.google.com/maps?cid=14198696159443406705
811,Cabine Téléconsultation Médecin Tessan,64 Av. Gaston Vermeire,Persan,95340,95,Île-de-France,49.14944012,2.27961542,0134700479,https://maps.google.com/maps?cid=15249821378105020342
813,Cabine Téléconsultation Médecin Tessan,55 bis Rue Marietton,Lyon,69009,69,Auvergne-Rhône-Alpes,45.77569932,4.80169828,0478837087,https://maps.google.com/maps?cid=9258306206431395558
817,Cabine Téléconsultation Médecin Tessan,"La, 9 Pl. du Gén Leclerc",La Ferté-Macé,61600,61,Normandie,48.58998587,-0.35737327,0233371918,https://maps.google.com/maps?cid=4447928371956664493
819,Cabine Téléconsultation Médecin Tessan,72 Rue Nationale,Forbach,57600,57,Grand Est,49.1867085,6.90081724,0387852052,https://maps.google.com/maps?cid=12567675765900358978
821,Cabine Téléconsultation Médecin Tessan,1 Rte de Phalsbourg,Sarre-Union,67260,67,Grand Est,48.93883143,7.08693135,0388001290,https://maps.google.com/maps?cid=1944648458630922034
823,Cabine Téléconsultation Médecin Tessan,11 Rue Etienne Panthou,Argentan,61200,61,Normandie,48.74208048,-0.02436366,0233670446,https://maps.google.com/maps?cid=10342879043944646926
825,Cabine Téléconsultation Médecin Tessan,46 Rte de Corbeil,Grigny,91350,91,Île-de-France,48.65537126,2.3860199,0169062496,https://maps.google.com/maps?cid=3317124105443502842
827,Cabine Téléconsultation Médecin Tessan,2 Rte de Saujon,Médis,17600,17,Nouvelle-Aquitaine,45.64461644,-0.96365998,0546052810,https://maps.google.com/maps?cid=2899886969100484987
830,Cabine Téléconsultation Médecin Tessan,64 Esp. Bellecourt,Bessières,31660,31,Occitanie,43.79999973,1.60704663,0561840478,https://maps.google.com/maps?cid=8351050012449407160
833,Cabine Téléconsultation Médecin Tessan,22 Gd Rue Saint-Laurent,Nogent-sur-Seine,10400,10,Grand Est,48.49302956,3.49844586,0325398754,https://maps.google.com/maps?cid=10903253668466317776
832,Cabine Téléconsultation Médecin Tessan,Av. des Falaises,Val-de-Reuil,27100,27,Normandie,49.27149993,1.21592833,0232594198,https://maps.google.com/maps?cid=4159691706037618961
839,Cabine Téléconsultation Médecin Tessan,4 Rue Georges Guynemer,Alençon,61000,61,Normandie,48.43869548,0.10540883,0233292998,https://maps.google.com/maps?cid=12701961457546194322
841,Cabine Téléconsultation Médecin Tessan,36 Rue Victor Basch,Vincennes,94300,94,Île-de-France,48.84871304,2.42663347,0143280742,https://maps.google.com/maps?cid=3877800691836281525
843,Cabine Téléconsultation Médecin Tessan,372 Av. Jean Jaurès,La Sentinelle,59174,59,Hauts-de-France,50.3483985,3.4861107,0327470812,https://maps.google.com/maps?cid=6609756670048736061
848,Cabine Téléconsultation Médecin Tessan,57 Chem. Lannedarre,Lourdes,65100,65,Occitanie,43.10560625,-0.06152868,0562948000,https://maps.google.com/maps?cid=16039148063092621088
851,Cabine Téléconsultation Médecin Tessan,"LE, 5 Pl. Adrien Tironneau",Le Mans,72100,72,Pays de la Loire,47.98368457,0.21087973,0243842147,https://maps.google.com/maps?cid=15961473728196842510
854,Cabine Téléconsultation Médecin Tessan,1 Place de la Libération,Freyming-Merlebach,57800,57,Grand Est,49.14838463,6.8212964,0387044881,https://maps.google.com/maps?cid=12918874244787970933
855,Cabine Téléconsultation Médecin Tessan,16 Rue de Kingersheim,Wittenheim,68270,68,Grand Est,47.80850899,7.33742325,0389570195,https://maps.google.com/maps?cid=12677427383566281683
859,Cabine Téléconsultation Médecin Tessan,Av. de la Gare,Aramon,30390,30,Occitanie,43.89330612,4.6866754,0466570603,https://maps.google.com/maps?cid=6543257583088363871
861,Cabine Téléconsultation Médecin Tessan,Pl. Lucien de Gracia,Arcachon,33120,33,Nouvelle-Aquitaine,44.66126395,-1.1705432,0557529898,https://maps.google.com/maps?cid=18404324663903302145
864,Cabine Téléconsultation Médecin Tessan,22 Rue Paul Verlaine,Alençon,61000,61,Normandie,48.4159353,0.09566883,0233802680,https://maps.google.com/maps?cid=10731549762483858128
866,Cabine Téléconsultation Médecin Tessan,Centre Cial Carrefour,Grâces,22200,22,Bretagne,48.56179314,-3.16616737,0296438880,https://maps.google.com/maps?cid=3592506613263382829
868,Cabine Téléconsultation Médecin Tessan,29 Rue de la Boulaye,Mareuil-sur-Lay-Dissais,85320,85,Pays de la Loire,46.53422901,-1.21763316,0251305588,https://maps.google.com/maps?cid=9586913052420843667
870,Cabine Téléconsultation Médecin Tessan,63 Av. Jean Jaurès,Moissac,82200,82,Occitanie,44.10436204,1.09894108,0563040941,https://maps.google.com/maps?cid=9873056279097019352
874,Cabine Téléconsultation Médecin Tessan,5 Rue de Saint-Denis,Saint-Ouen-sur-Seine,93400,93,Île-de-France,48.91699651,2.33073422,0140110547,https://maps.google.com/maps?cid=15228146781878894593
875,Cabine Téléconsultation Médecin Tessan,1 Rue Jean Jaurès,Noisy-le-Sec,93130,93,Île-de-France,48.89038723,2.45301617,0148452681,https://maps.google.com/maps?cid=2802950096981808482
877,Cabine Téléconsultation Médecin Tessan,Rue de la Libération,Tournan-en-Brie,77220,77,Île-de-France,48.73905602,2.77466901,0164428224,https://maps.google.com/maps?cid=15610829345591974295
879,Cabine Téléconsultation Médecin Tessan,17 Rue du Général de Gaulle,Sars-Poteries,59216,59,Hauts-de-France,50.16457223,4.02545305,0327617577,https://maps.google.com/maps?cid=16039342589972373785
881,Cabine Téléconsultation Médecin Tessan,3 Rue de Cernay,Pulversheim,68840,68,Grand Est,47.83382017,7.30093216,0389488752,https://maps.google.com/maps?cid=12293897339551617054
883,Cabine Téléconsultation Médecin Tessan,23 bis Rte de Rouen,Mareuil-Caubert,80132,80,Hauts-de-France,50.08599954,1.81523847,0322316097,https://maps.google.com/maps?cid=17391659220941294758
884,Cabine Téléconsultation Médecin Tessan,74 Av. Pierre Semard,Villiers-le-Bel,95400,95,Île-de-France,49.00072776,2.40876663,0971211469,https://maps.google.com/maps?cid=14996908686535962234
887,Cabine Téléconsultation Médecin Tessan,16 Pl. Elisée Reclus,Savigny-le-Temple,77176,77,Île-de-France,48.59457408,2.58208722,0160632321,https://maps.google.com/maps?cid=18158644345535322328
890,Cabine Téléconsultation Médecin Tessan,1 allée des pruniers,Saint-Christol,84390,84,Provence-Alpes-Côte d Azur,44.02761999,5.49432501,0490750532,https://maps.google.com/maps?cid=14361075793956423659
889,Cabine Téléconsultation Médecin Tessan,"Résidence Les Monts du Soleil, Station de La joue du Loup",Le Dévoluy,05250,05,Provence-Alpes-Côte d Azur,44.68833668,5.89261297,0492588158,https://maps.google.com/maps?cid=12759125094052736051
895,Cabine Téléconsultation Médecin Tessan,60 Av. de la République,Loriol-sur-Drôme,26270,26,Auvergne-Rhône-Alpes,44.75257954,4.82084173,0475616384,https://maps.google.com/maps?cid=8216232423259224068
897,Cabine Téléconsultation Médecin Tessan,47 Rue du Commerce,Lons-le-Saunier,39000,39,Bourgogne-Franche-Comté,46.67474644,5.55377848,0384240474,https://maps.google.com/maps?cid=11497783361069427386
899,Cabine Téléconsultation Médecin Tessan,12 Pl. du Général de Gaulle,Cormeilles,27260,27,Normandie,49.24810154,0.37699337,0232578002,https://maps.google.com/maps?cid=3499558664759069090
901,Cabine Téléconsultation Médecin Tessan,35 Rue de la Cordonnerie,Provins,77160,77,Île-de-France,48.56057476,3.30118867,0164000052,https://maps.google.com/maps?cid=676521636374213555
904,Cabine Téléconsultation Médecin Tessan,530 Rue du Dr Duvrac,Bourg-Achard,27310,27,Normandie,49.36041324,0.81878105,0232562022,https://maps.google.com/maps?cid=8833720112800903615
903,Cabine Téléconsultation Médecin Tessan,18 Rue Salvador Allende,Sedan,08200,08,Grand Est,49.69553453,4.94153782,0324270943,https://maps.google.com/maps?cid=1607792724382953190
907,Cabine Téléconsultation Médecin Tessan,35 Av. de Lattre de Tassigny,Chantonnay,85110,85,Pays de la Loire,46.68501846,-1.04497037,0251943129,https://maps.google.com/maps?cid=15200146838308353119
909,Cabine Téléconsultation Médecin Tessan,4 Rue Joseph Chaumette,Saint-Michel,16470,16,Nouvelle-Aquitaine,45.64159998,0.10615608,0545914602,https://maps.google.com/maps?cid=7778255066563615666
911,Cabine Téléconsultation Médecin Tessan,4 Bd du Sel,Salies-du-Salat,31260,31,Occitanie,43.10127003,0.9559891,0561905651,https://maps.google.com/maps?cid=4719099799414312052
914,Cabine Téléconsultation Médecin Tessan,43 Rue de la Boule d'Or,Romilly-sur-Seine,10100,10,Grand Est,48.51761781,3.72630539,0325248281,https://maps.google.com/maps?cid=18118508115269861340
916,Cabine Téléconsultation Médecin Tessan,2 Av. de la Gare,Paray-le-Monial,71600,71,Bourgogne-Franche-Comté,46.44888001,4.11428216,0385811184,https://maps.google.com/maps?cid=13287569935318819144
918,Cabine Téléconsultation Médecin Tessan,90 Cr Lafayette,Lyon,69003,69,Auvergne-Rhône-Alpes,45.76320551,4.84937496,0478620682,https://maps.google.com/maps?cid=10971910027737279639
920,Cabine Téléconsultation Médecin Tessan,48 quater Rte de Grenoble,Saint-Egrève,38120,38,Auvergne-Rhône-Alpes,45.22293199,5.68881522,0476753167,https://maps.google.com/maps?cid=867632526252008058
922,Cabine Téléconsultation Médecin Tessan,23 Rue nationale,Cancon,47290,47,Nouvelle-Aquitaine,44.5361847,0.62367754,0553016032,https://maps.google.com/maps?cid=14378023049232862575
924,Cabine Téléconsultation Médecin Tessan,5 Av. de la Besse,Sainte-Féréole,19270,19,Nouvelle-Aquitaine,45.22903309,1.58073141,0555856872,https://maps.google.com/maps?cid=17324653998145233991
926,Cabine Téléconsultation Médecin Tessan,1 Rte de Poitiers,Airvault,79600,79,Nouvelle-Aquitaine,46.82596951,-0.12767901,0549647724,https://maps.google.com/maps?cid=5521944261132298248
928,Cabine Téléconsultation Médecin Tessan,95 Rue de Longwy,Lexy,54720,54,Grand Est,49.51338884,5.73493101,0382239094,https://maps.google.com/maps?cid=7866671106327342073
930,Cabine Téléconsultation Médecin Tessan,22 Rte de Chauny,Ham,80400,80,Hauts-de-France,49.74116368,3.08918006,0323811680,https://maps.google.com/maps?cid=5092954493875848431
932,Cabine Téléconsultation Médecin Tessan,150 Pl. Jean Jaurès,Hénin-Beaumont,62110,62,Hauts-de-France,50.42036442,2.94790262,0321200024,https://maps.google.com/maps?cid=11659469173220739352
934,Cabine Téléconsultation Médecin Tessan,5 Rue Napoléon,Wimille,62126,62,Hauts-de-France,50.73899117,1.61766566,0321805913,https://maps.google.com/maps?cid=10310374301463244211
1036,Cabine Téléconsultation Médecin Tessan,48 Grande Rue,Thorigné-sur-Dué,72160,72,Pays de la Loire,48.03990031,0.53609059,0243890493,https://maps.google.com/maps?cid=13858013101139527357
936,Cabine Téléconsultation Médecin Tessan,"Centre Commercial des Coquets, Pl. des Coquets",Mont-Saint-Aignan,76130,76,Normandie,49.46276601,1.08089056,0235704313,https://maps.google.com/maps?cid=12234180285396082734
938,Cabine Téléconsultation Médecin Tessan,"LA, 16 Grande Rue",La Ferté-en-Ouche,61550,61,Normandie,48.84085984,0.51104822,0233348122,https://maps.google.com/maps?cid=5770574360484499717
940,Cabine Téléconsultation Médecin Tessan,85 Grande Rue,Besançon,25000,25,Bourgogne-Franche-Comté,47.23690231,6.02533343,0381811769,https://maps.google.com/maps?cid=6001908376173374738
942,Cabine Téléconsultation Médecin Tessan,406 Bd Salvador Allende,Sorgues,84700,84,Provence-Alpes-Côte d Azur,44.0034006,4.8824383,0490833597,https://maps.google.com/maps?cid=15066692018865290650
944,Cabine Téléconsultation Médecin Tessan,21 Bd Maréchal Joffre,Narbonne,11100,11,Occitanie,43.18314871,2.99863727,0468422734,https://maps.google.com/maps?cid=1652678926086035916
946,Cabine Téléconsultation Médecin Tessan,"C.Cial Géant Casino, 5 Bd de Lattre de Tassigny",Montceau-les-Mines,71300,71,Bourgogne-Franche-Comté,46.67780964,4.37028575,0385573951,https://maps.google.com/maps?cid=8665095056481319984
948,Cabine Téléconsultation Médecin Tessan,39 Rue Victor Hugo,Mâcon,71000,71,Bourgogne-Franche-Comté,46.30483778,4.82828468,0385380349,https://maps.google.com/maps?cid=4605878069482479468
950,Cabine Téléconsultation Médecin Tessan,2 Rue René Mouchotte,Montbéliard,25200,25,Bourgogne-Franche-Comté,47.50062185,6.79092168,0381982024,https://maps.google.com/maps?cid=17700555867869227474
952,Cabine Téléconsultation Médecin Tessan,13 Rue Koenig,Sainte-Mère-Église,50480,50,Normandie,49.40885485,-1.31703356,0233413007,https://maps.google.com/maps?cid=1737287934917445530
954,Cabine Téléconsultation Médecin Tessan,125 Av. des Fresnes,Ligné,44850,44,Pays de la Loire,47.41071621,-1.378372,0240770509,https://maps.google.com/maps?cid=4285190334724761569
956,Cabine Téléconsultation Médecin Tessan,3 Pl. Bossuet,Dijon,21000,21,Bourgogne-Franche-Comté,47.32111432,5.03731037,0380303730,https://maps.google.com/maps?cid=14412531224235067775
958,Cabine Téléconsultation Médecin Tessan,50 Av. du Général de Gaulle,Digoin,71160,71,Bourgogne-Franche-Comté,46.48221132,3.98424267,0385531862,https://maps.google.com/maps?cid=3631786727074085645
960,Cabine Téléconsultation Médecin Tessan,9 Pl. Charles de Gaulle,Flers,61100,61,Normandie,48.75026623,-0.56680368,0233652024,https://maps.google.com/maps?cid=385706070058631889
962,Cabine Téléconsultation Médecin Tessan,4 Rue de Saint-Romain,Dangé-Saint-Romain,86220,86,Nouvelle-Aquitaine,46.93641593,0.60440853,0549864025,https://maps.google.com/maps?cid=14563118159392072132
964,Cabine Téléconsultation Médecin Tessan,"49 Bd Edouard Lacour, 47000 Agen",Agen,47000,47,Nouvelle-Aquitaine,44.19673356,0.62714345,0553775434,https://maps.google.com/maps?cid=11571239176320868686
966,Cabine Téléconsultation Médecin Tessan,37 Chem. Fournolis,Tournefeuille,31170,31,Occitanie,43.58996109,1.3164158,0561303487,https://maps.google.com/maps?cid=5154710091208028053
968,Cabine Téléconsultation Médecin Tessan,7 Rue de la Paix,Montreuil,93100,93,Île-de-France,48.86131888,2.47396001,0148547082,https://maps.google.com/maps?cid=15806095349131417938
970,Cabine Téléconsultation Médecin Tessan,471 Rue de la Gare,Saint-Denis-de-Cabanne,42750,42,Auvergne-Rhône-Alpes,46.17934053,4.20997952,0477600696,https://maps.google.com/maps?cid=5435260267624413034
971,Cabine Téléconsultation Médecin Tessan,Rue Bellefontaine,Le Péage-de-Roussillon,38550,38,Auvergne-Rhône-Alpes,45.37884238,4.7969359,0474862638,https://maps.google.com/maps?cid=10340224404532795178
972,Cabine Téléconsultation Médecin Tessan,25 Av. John Kennedy,Bourg-de-Péage,26300,26,Auvergne-Rhône-Alpes,45.03087442,5.0647613,0475720254,https://maps.google.com/maps?cid=9642292830833905393
975,Cabine Téléconsultation Médecin Tessan,42 Rue d'Etion,Charleville-Mézières,8000,80,Hauts-de-France,49.7810885,4.70800286,0324332698,https://maps.google.com/maps?cid=13147293980992764553
977,Cabine Téléconsultation Médecin Tessan,10B Av. du Bivaque,Longwy,54400,54,Grand Est,49.52208521,5.75471367,0382233314,https://maps.google.com/maps?cid=13408680333386449214
980,Cabine Téléconsultation Médecin Tessan,52 Av. des Côtes de Bourg,Prignac-et-Marcamps,33710,33,Nouvelle-Aquitaine,45.03473402,-0.49581806,0557683360,https://maps.google.com/maps?cid=13816041873003953983
982,Cabine Téléconsultation Médecin Tessan,2 Rue de la Martinique,Saint-Maur,36250,36,Centre-Val de Loire,46.80559783,1.64119519,0254223130,https://maps.google.com/maps?cid=17595246951849148964
984,Cabine Téléconsultation Médecin Tessan,17 Rue de la Boule,Flers,61100,61,Normandie,48.74998691,-0.56984091,0233650082,https://maps.google.com/maps?cid=217611597291825344
986,Cabine Téléconsultation Médecin Tessan,Rond point BEL AIR Axe LANNION-MORLAIX,Ploulec'h,22300,22,Bretagne,48.72103438,-3.4817151,0296465350,https://maps.google.com/maps?cid=3405559007586532414
988,Cabine Téléconsultation Médecin Tessan,1 Bd Jean Moulin,Angoulême,16000,16,Nouvelle-Aquitaine,45.63258628,0.15199336,0545611075,https://maps.google.com/maps?cid=6856446827910190661
990,Cabine Téléconsultation Médecin Tessan,1 D676,Monflanquin,47150,47,Nouvelle-Aquitaine,44.52528583,0.76114155,0553364004,https://maps.google.com/maps?cid=12530338133957467363
992,Cabine Téléconsultation Médecin Tessan,42 Av. Paul Vaillant Couturier,Stains,93240,93,Île-de-France,48.95120447,2.38125376,0148210121,https://maps.google.com/maps?cid=1280681045061620427
994,Cabine Téléconsultation Médecin Tessan,7 Pl. de la Halle,Prémery,58700,58,Bourgogne-Franche-Comté,47.17543427,3.33113813,0386681128,https://maps.google.com/maps?cid=4902033599403240638
996,Cabine Téléconsultation Médecin Tessan,18 Rue du Port Villiers,Chalon-sur-Saône,71100,71,Bourgogne-Franche-Comté,46.78101368,4.85426348,0385484803,https://maps.google.com/maps?cid=5572024067779283590
998,Cabine Téléconsultation Médecin Tessan,31 Av. Lazare Carnot,Draguignan,83300,83,Provence-Alpes-Côte d Azur,43.5351446,6.46690747,0494672225,https://maps.google.com/maps?cid=12444251874319846918
1000,Cabine Téléconsultation Médecin Tessan,Lieu Dit Route Vaita,Fiumicello,20150,2A,Corse,42.26417697,8.7091076,0974565263,https://maps.google.com/maps?cid=1051503325507376365
1002,Cabine Téléconsultation Médecin Tessan,43T RD 50,Sebourg,59990,59,Hauts-de-France,50.34938845,3.63782934,0327265298,https://maps.google.com/maps?cid=14839507325299135454
1005,Cabine Téléconsultation Médecin Tessan,5 Pl. Adrien Arnoux,Aubigny-sur-Nère,18700,18,Centre-Val de Loire,47.48953056,2.43878275,0248580079,https://maps.google.com/maps?cid=14193659237052899413
1008,Cabine Téléconsultation Médecin Tessan,67 Av. Camille Maumey,Castillon-la-Bataille,33350,33,Nouvelle-Aquitaine,44.85423886,-0.05174908,0557400019,https://maps.google.com/maps?cid=13602534706019702747
1010,Cabine Téléconsultation Médecin Tessan,Rue Tachen an Askol,Pleumeur-Bodou,22560,22,Bretagne,48.7724708,-3.51937883,0296546141,https://maps.google.com/maps?cid=6568795682046124828
1012,Cabine Téléconsultation Médecin Tessan,60 Av. de Toulouse,Aussillon,81200,81,Occitanie,43.50197618,2.36498706,0563611594,https://maps.google.com/maps?cid=6753967197147102210
1014,Cabine Téléconsultation Médecin Tessan,10 Rue Edmond Hubert,Égreville,77620,77,Île-de-France,48.17686757,2.87135206,0160512306,https://maps.google.com/maps?cid=6579609352540530230
1016,Cabine Téléconsultation Médecin Tessan,1 Bd du Général Brosset,Lure,70200,70,Bourgogne-Franche-Comté,47.68911527,6.50388834,0384301776,https://maps.google.com/maps?cid=4819760960058740139
1018,Cabine Téléconsultation Médecin Tessan,400 Av. de Châtillon,Cluses,74300,74,Auvergne-Rhône-Alpes,46.0685914,6.58455244,0450475544,https://maps.google.com/maps?cid=16007640961187031015
1020,Cabine Téléconsultation Médecin Tessan,12 Pl. du Champ de Mars,Saint-Vallier,26240,26,Auvergne-Rhône-Alpes,45.17619854,4.81638707,0475230409,https://maps.google.com/maps?cid=14697978572759717522
1022,Cabine Téléconsultation Médecin Tessan,59 Rue Wilson,Puttelange-aux-Lacs,57510,57,Grand Est,49.05113755,6.93075573,0387026228,https://maps.google.com/maps?cid=15410527366740138503
1024,Cabine Téléconsultation Médecin Tessan,60 Rue Poincaré,Sierentz,68510,68,Grand Est,47.66338494,7.4463405,0389815201,https://maps.google.com/maps?cid=15205852115316376640
1026,Cabine Téléconsultation Médecin Tessan,"Centre Commercial, Rte de Limoges",Savigné,86400,86,Nouvelle-Aquitaine,46.16022945,0.3124953,0549871936,https://maps.google.com/maps?cid=6504924680127052592
1028,Cabine Téléconsultation Médecin Tessan,23 Bd de la Gare,Vianne,47230,47,Nouvelle-Aquitaine,44.19765232,0.3187541,0553972222,https://maps.google.com/maps?cid=5571644090701538281
